dataId,trsmDy,trmnId,trsmUtcTime,trsmYear,trsmMt,trsmTm,trsmMs,vhcleLot,vhcleLat,vhcleEvt,trmnTypeCd,gpsUtcTime,vhcleDrc,vhcleSped,trnsmStatCd,lcdtRevisnStatCd,vhcleTypeCd,rgtrId,regDt,addr
PVDL-IDV1257479310-1722573484-2450,2,IDV1257479310,1722575945079.0,2024,08,141905,079,126.955838,37.576326,77.0,001,1722575945004.0,148.725,46.0,2,0,9228,v2x,2024-08-02 05:19:05,서대문구
PVDL-IDV1257479270-1722575543-428,2,IDV1257479270,1722575945004.0,2024,08,141905,004,127.082755,37.460865,57.0,001,1722575945006.0,65.9375,50.0,1,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257461610-1722554507-21428,2,IDV1257461610,1722575945050.0,2024,08,141905,050,126.98388,37.575702,41.0,001,1722575945006.0,51.3875,13.0,1,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257461020-1722552971-22965,2,IDV1257461020,1722575945001.0,2024,08,141905,001,127.04842,37.582538,32.0,001,1722575945008.0,48.125,39.0,7,0,9228,v2x,2024-08-02 05:19:05,동대문구
PVDL-IDV1257458610-1722568659-7276,2,IDV1257458610,1722575945061.0,2024,08,141905,061,127.030873,37.498878,72.0,001,1722575945002.0,251.9875,7.0,2,0,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257458500-1722572690-3281,2,IDV1257458500,1722575945039.0,2024,08,141905,039,126.989998,37.531651,30.0,001,1722575945003.0,152.65,45.0,7,0,9228,v2x,2024-08-02 05:19:05,용산구
PVDL-IDV1257458390-1722564816-11119,2,IDV1257458390,1722575945036.0,2024,08,141905,036,126.926533,37.566304,27.0,001,1722575945009.0,283.225,16.0,2,0,9228,v2x,2024-08-02 05:19:05,서대문구
PVDL-IDV1257453450-1722568122-7813,2,IDV1257453450,1722575945084.0,2024,08,141905,084,127.060494,37.456882,55.0,001,1722575945007.0,298.9375,0.0,1,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257448070-1722564955-10979,2,IDV1257448070,1722575945037.0,2024,08,141905,037,126.84472,37.545578,37.0,001,1722575945002.0,209.8,22.0,1,0,9228,v2x,2024-08-02 05:19:05,강서구
PVDL-IDV1257445430-1722540909-35028,2,IDV1257445430,1722575945065.0,2024,08,141905,065,126.963119,37.569541,61.0,001,1722575945007.0,320.77500000000003,0.0,2,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257444110-1722537130-38805,2,IDV1257444110,1722575945004.0,2024,08,141905,004,127.028742,37.527528,47.0,001,1722575945002.0,232.38750000000002,0.0,0,0,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257441700-1722550446-25488,2,IDV1257441700,1722575945065.0,2024,08,141905,065,126.974072,37.57025,56.0,001,1722575945004.0,96.17500000000001,37.0,1,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257441460-1722538218-37723,2,IDV1257441460,1722575945042.0,2024,08,141905,042,126.925206,37.566444,27.0,001,1722575945002.0,276.8625,0.0,7,0,9228,v2x,2024-08-02 05:19:05,서대문구
PVDL-IDV1257441340-1722538872-37063,2,IDV1257441340,1722575945089.0,2024,08,141905,089,127.0021991,37.5710167,25.0,001,1722575945004.0,268.9875,0.0,7,2,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257432500-1722559627-16307,2,IDV1257432500,1722575945022.0,2024,08,141905,022,127.031934,37.603985,77.0,001,1722575945006.0,166.4,0.0,7,0,9228,v2x,2024-08-02 05:19:05,성북구
PVDL-IDV1257432470-1722575394-547,2,IDV1257432470,1722575945060.0,2024,08,141905,060,127.019533,37.574155,30.0,001,1722575945002.0,248.13750000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257432210-1722544551-31392,2,IDV1257432210,1722575945027.0,2024,08,141905,027,127.0072458,37.5711971,34.0,001,1722575945001.0,271.9875,29.0,1,8,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257431300-1722571909-4031,2,IDV1257431300,1722575945017.0,2024,08,141905,017,126.994812,37.532121,55.0,001,1722575945010.0,342.33750000000003,20.0,7,0,9228,v2x,2024-08-02 05:19:05,용산구
PVDL-IDV1257431180-1722558731-17210,2,IDV1257431180,1722575945062.0,2024,08,141905,062,127.028424,37.495994,49.0,001,1722575945009.0,160.8375,1.0,1,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257431140-1722563482-12453,2,IDV1257431140,1722575945035.0,2024,08,141905,035,126.974033,37.536106,21.0,001,1722575945008.0,188.28750000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:05,용산구
PVDL-IDV1257430740-1722546175-29796,2,IDV1257430740,1722575945070.0,2024,08,141905,070,126.994449,37.570483,35.0,001,1722575945008.0,86.53750000000001,0.0,2,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257428040-1722541441-34494,2,IDV1257428040,1722575945037.0,2024,08,141905,037,126.848292,37.530689,32.0,001,1722575945006.0,264.225,0.0,2,0,9228,v2x,2024-08-02 05:19:05,강서구
PVDL-IDV1257423250-1722548750-27185,2,IDV1257423250,1722575945077.0,2024,08,141905,077,127.038516,37.47408,37.0,001,1722575945004.0,180.07500000000002,18.0,2,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257418210-1722575339-612,2,IDV1257418210,1722575945069.0,2024,08,141905,069,126.888828,37.585678,23.0,001,1722575945007.0,137.1875,0.0,2,0,9228,v2x,2024-08-02 05:19:05,은평구
PVDL-IDV1257416130-1722566684-9250,2,IDV1257416130,1722575945003.0,2024,08,141905,003,127.0319886,37.4889111,27.0,001,1722575945005.0,339.9875,0.0,2,2,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257413500-1722572976-2958,2,IDV1257413500,1722575945016.0,2024,08,141905,016,126.960403,37.557972,50.0,001,1722575945000.0,43.300000000000004,31.0,7,0,9228,v2x,2024-08-02 05:19:05,서대문구
PVDL-IDV1257412710-1722537812-38123,2,IDV1257412710,1722575945079.0,2024,08,141905,079,126.918839,37.553185,24.0,001,1722575945001.0,224.10000000000002,18.0,2,0,9228,v2x,2024-08-02 05:19:05,마포구
PVDL-IDV1257412410-1722572368-3587,2,IDV1257412410,1722575945041.0,2024,08,141905,041,126.912906,37.55038,22.0,001,1722575945001.0,162.88750000000002,28.0,2,0,9228,v2x,2024-08-02 05:19:05,마포구
PVDL-IDV1257132740-1722575907-57,2,IDV1257132740,1722575945065.0,2024,08,141905,065,126.862666,37.496646,23.0,001,1722575945004.0,259.35,40.0,1,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257132420-1722575658-283,2,IDV1257132420,1722575945078.0,2024,08,141905,078,126.874794,37.499819,18.0,001,1722575945008.0,235.925,0.0,2,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257132390-1722538349-37587,2,IDV1257132390,1722575945004.0,2024,08,141905,004,126.92378,37.521921,13.0,001,1722575945005.0,141.51250000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:05,영등포구
PVDL-IDV1257119010-1722567829-8106,2,IDV1257119010,1722575945072.0,2024,08,141905,072,127.038881,37.473156,32.0,001,1722575945002.0,2.2375000000000003,9.0,2,0,9228,v2x,2024-08-02 05:19:05,서초구
PVDL-IDV1257112430-1722568398-7537,2,IDV1257112430,1722575945011.0,2024,08,141905,011,126.968058,37.529098,0.0,001,1722575945009.0,27.05,0.0,1,0,9228,v2x,2024-08-02 05:19:05,용산구
PVDL-IDV1257112270-1722574873-1067,2,IDV1257112270,1722575945075.0,2024,08,141905,075,127.034092,37.599375,37.0,001,1722575945006.0,156.88750000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:05,성북구
PVDL-IDV1257093670-1722548013-27928,2,IDV1257093670,1722575945067.0,2024,08,141905,067,127.047896,37.506418,27.0,001,1722575945003.0,139.9875,27.0,7,0,9228,v2x,2024-08-02 05:19:05,강남구
PVDL-IDV1257081620-1722573800-2140,2,IDV1257081620,1722575945075.0,2024,08,141905,075,126.936964,37.554705,57.0,001,1722575944008.0,352.9125,0.0,0,0,9228,v2x,2024-08-02 05:19:05,마포구
PVDL-IDV1257079810-1722559684-16257,2,IDV1257079810,1722575945006.0,2024,08,141905,006,126.863127,37.522209,18.0,001,1722575945007.0,83.8375,12.0,2,0,9228,v2x,2024-08-02 05:19:05,양천구
PVDL-IDV1257079770-1722539692-36243,2,IDV1257079770,1722575945017.0,2024,08,141905,017,126.902532,37.535002,9.0,001,1722575945001.0,216.88750000000002,32.0,1,0,9228,v2x,2024-08-02 05:19:05,영등포구
PVDL-IDV1257072880-1722570196-5738,2,IDV1257072880,1722575945079.0,2024,08,141905,079,126.971294,37.575845,46.0,001,1722575945006.0,96.6375,1.0,2,0,9228,v2x,2024-08-02 05:19:05,종로구
PVDL-IDV1257067630-1722573497-2437,2,IDV1257067630,1722575945049.0,2024,08,141905,049,127.023235,37.635103,69.0,001,1722575945002.0,180.5,0.0,7,0,9228,v2x,2024-08-02 05:19:05,강북구
PVDL-IDV1257067350-1722566943-8991,2,IDV1257067350,1722575945077.0,2024,08,141905,077,126.839788,37.494105,18.0,001,1722575945009.0,62.975,18.0,2,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257067340-1722559699-16272,2,IDV1257067340,1722575945065.0,2024,08,141905,065,127.02738,37.606056,38.0,001,1722575945006.0,44.962500000000006,11.0,2,0,9228,v2x,2024-08-02 05:19:05,성북구
PVDL-IDV1257067190-1722544953-30982,2,IDV1257067190,1722575945023.0,2024,08,141905,023,126.868255,37.499624,25.0,001,1722575945007.0,278.6625,0.0,7,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257066900-1722538464-37470,2,IDV1257066900,1722575945002.0,2024,08,141905,002,126.86478,37.498373,24.0,001,1722575945005.0,156.66250000000002,0.0,2,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257066650-1722544836-31105,2,IDV1257066650,1722575945022.0,2024,08,141905,022,126.855108,37.497276,24.0,001,1722575945002.0,86.53750000000001,12.0,1,0,9228,v2x,2024-08-02 05:19:05,구로구
PVDL-IDV1257062530-1722573713-2233,2,IDV1257062530,1722575945064.0,2024,08,141905,064,127.048312,37.575603,19.0,001,1722575945002.0,129.5625,16.0,2,0,9228,v2x,2024-08-02 05:19:05,동대문구
PVDL-IDV125HD04200-1722568378-6995,2,IDV125HD04200,1722575944984.0,2024,08,141904,984,126.9149411,37.534085,0.0,001,1722575959220.0,185.1875,0.0,7,-1,9217,v2x,2024-08-02 05:19:04,영등포구
PVDL-IDV1257564130-1722546622-29318,2,IDV1257564130,1722575944270.0,2024,08,141904,270,127.021289,37.523541,40.0,001,1722575944006.0,239.8375,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강남구
PVDL-IDV1257553120-1722573333-2612,2,IDV1257553120,1722575944355.0,2024,08,141904,355,127.0009,37.6075,85.0,001,1722575944001.0,183.0625,0.0,7,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257534550-1722560962-14972,2,IDV1257534550,1722575944349.0,2024,08,141904,349,126.909182,37.646815,40.0,001,1722575944005.0,297.77500000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257534520-1722570019-5951,2,IDV1257534520,1722575944057.0,2024,08,141904,057,126.84328,37.509456,21.0,001,1722575944006.0,250.675,0.0,2,0,9228,v2x,2024-08-02 05:19:04,양천구
PVDL-IDV1257532020-1722570766-5174,2,IDV1257532020,1722575944095.0,2024,08,141904,095,126.975871,37.563644,41.0,001,1722575944004.0,74.5875,0.0,1,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257529480-1722546216-29718,2,IDV1257529480,1722575944127.0,2024,08,141904,127,127.002178,37.580708,36.0,001,1722575944000.0,357.95000000000005,3.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257529440-1722574666-1267,2,IDV1257529440,1722575944019.0,2024,08,141904,019,126.894688,37.582575,18.0,001,1722575944002.0,118.61250000000001,0.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257528920-1722564395-11575,2,IDV1257528920,1722575944062.0,2024,08,141904,062,126.970942,37.569476,69.0,001,1722575944004.0,229.47500000000002,30.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257528680-1722548879-27055,2,IDV1257528680,1722575944051.0,2024,08,141904,051,127.030201,37.642095,42.0,001,1722575944007.0,36.6875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257528040-1722546463-29472,2,IDV1257528040,1722575944956.0,2024,08,141904,956,126.9828337,37.5682764,47.0,001,1722575945002.0,358.9875,0.0,1,7,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257528010-1722573779-2191,2,IDV1257528010,1722575944024.0,2024,08,141904,024,127.021445,37.596727,63.0,001,1722575944002.0,23.475,40.0,1,0,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257526490-1722541938-33995,2,IDV1257526490,1722575944132.0,2024,08,141904,132,126.9364696,37.5998126,57.0,001,1722575944002.0,330.9875,2.0,2,2,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257526420-1722572298-3635,2,IDV1257526420,1722575944102.0,2024,08,141904,102,126.962051,37.522848,30.0,001,1722575944000.0,204.9375,7.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257526360-1722568568-7366,2,IDV1257526360,1722575944361.0,2024,08,141904,361,126.974456,37.558689,66.0,001,1722575944004.0,48.5125,23.0,1,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257526330-1722564914-11019,2,IDV1257526330,1722575944032.0,2024,08,141904,028,126.995126,37.531675,37.0,001,1722575944002.0,331.45000000000005,20.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257526310-1722572881-3064,2,IDV1257526310,1722575944049.0,2024,08,141904,049,126.96195,37.540602,18.0,001,1722575944005.0,190.0625,27.0,2,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257526170-1722570012-5921,2,IDV1257526170,1722575944030.0,2024,08,141904,030,126.946063,37.556766,53.0,001,1722575944006.0,264.2,0.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257521080-1722549168-26802,2,IDV1257521080,1722575944044.0,2024,08,141904,044,127.0456338,37.5804538,31.0,001,1722575944001.0,228.9875,1.0,2,2,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257521070-1722536883-39057,2,IDV1257521070,1722575944060.0,2024,08,141904,060,127.075886,37.593912,27.0,001,1722575944000.0,254.01250000000002,20.0,2,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257520610-1722569732-6238,2,IDV1257520610,1722575944335.0,2024,08,141904,335,126.979504,37.570384,116.0,001,1722575944000.0,302.9875,9.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257520320-1722575544-390,2,IDV1257520320,1722575944355.0,2024,08,141904,355,127.128749,37.47036,27.0,001,1722575944008.0,355.08750000000003,13.0,2,0,9228,v2x,2024-08-02 05:19:04,송파구
PVDL-IDV1257520260-1722574765-1200,2,IDV1257520260,1722575944191.0,2024,08,141904,191,126.974804,37.504786,36.0,001,1722575944006.0,309.725,27.0,1,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257519160-1722566342-9592,2,IDV1257519160,1722575944389.0,2024,08,141904,389,126.884238,37.547465,25.0,001,1722575944003.0,305.8875,11.0,7,0,9228,v2x,2024-08-02 05:19:04,영등포구
PVDL-IDV1257517520-1722575541-393,2,IDV1257517520,1722575944519.0,2024,08,141904,519,127.130362,37.468759,33.0,001,1722575944002.0,360.0,0.0,7,0,9228,v2x,2024-08-02 05:19:04,송파구
PVDL-IDV1257517510-1722560521-15412,2,IDV1257517510,1722575944357.0,2024,08,141904,357,127.068327,37.650926,31.0,001,1722575944005.0,170.0,0.0,0,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257516700-1722569759-6174,2,IDV1257516700,1722575944179.0,2024,08,141904,179,126.891903,37.5773421,31.0,001,1722575944005.0,124.98750000000001,0.0,2,2,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257515840-1722549913-26057,2,IDV1257515840,1722575944115.0,2024,08,141904,115,127.0242361,37.6036597,42.0,001,1722575944009.0,233.9875,10.0,1,8,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257515210-1722572186-3759,2,IDV1257515210,1722575944197.0,2024,08,141904,197,127.011287,37.529156,40.0,001,1722575944007.0,323.13750000000005,49.0,7,0,9228,v2x,2024-08-02 05:19:04,용산구
PVDL-IDV1257514690-1722571027-4906,2,IDV1257514690,1722575944077.0,2024,08,141904,077,126.959838,37.572636,54.0,001,1722575944007.0,142.0,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257514420-1722574312-1621,2,IDV1257514420,1722575944383.0,2024,08,141904,383,126.91863,37.63826,45.0,001,1722575944009.0,176.57500000000002,31.0,1,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257513890-1722572480-3461,2,IDV1257513890,1722575944229.0,2024,08,141904,229,127.064574,37.633732,37.0,001,1722575944006.0,243.5625,0.0,1,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257513680-1722564150-11820,2,IDV1257513680,1722575944388.0,2024,08,141904,388,126.877707,37.581601,13.0,001,1722575944006.0,24.05,0.0,7,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257513670-1722574825-1122,2,IDV1257513670,1722575944114.0,2024,08,141904,114,127.039429,37.469582,34.0,001,1722575944009.0,334.1625,27.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257512850-1722537715-38216,2,IDV1257512850,1722575944315.0,2024,08,141904,315,126.9805,37.561495,62.0,001,1722575944007.0,244.05,32.0,7,0,9228,v2x,2024-08-02 05:19:04,중구
PVDL-IDV1257512660-1722573872-2082,2,IDV1257512660,1722575944368.0,2024,08,141904,368,126.908628,37.646629,39.0,001,1722575944008.0,124.075,7.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257512580-1722556173-19797,2,IDV1257512580,1722575944028.0,2024,08,141904,027,126.9239481,37.616367,48.0,001,1722575944006.0,315.9875,23.0,1,7,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257512570-1722569627-6318,2,IDV1257512570,1722575944055.0,2024,08,141904,055,126.987145,37.570175,41.0,001,1722575944008.0,83.30000000000001,0.0,1,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257512350-1722557542-18391,2,IDV1257512350,1722575944422.0,2024,08,141904,422,126.977546,37.483888,38.0,001,1722575944000.0,253.925,13.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257512340-1722569622-6312,2,IDV1257512340,1722575944377.0,2024,08,141904,377,126.962672,37.493249,101.0,001,1722575944006.0,338.925,19.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257512170-1722568835-7099,2,IDV1257512170,1722575944384.0,2024,08,141904,384,127.107103,37.603983,37.0,001,1722575944001.0,156.97500000000002,14.0,2,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257512030-1722569267-6666,2,IDV1257512030,1722575944082.0,2024,08,141904,082,126.95081,37.512614,18.0,001,1722575944002.0,96.275,16.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257512010-1722557029-18941,2,IDV1257512010,1722575944382.0,2024,08,141904,382,126.966408,37.487902,41.0,001,1722575944003.0,144.3,11.0,2,0,9228,v2x,2024-08-02 05:19:04,동작구
PVDL-IDV1257511110-1722569096-6838,2,IDV1257511110,1722575944069.0,2024,08,141904,069,126.989985,37.570343,46.0,001,1722575944005.0,266.925,0.0,7,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257510920-1722570877-5056,2,IDV1257510920,1722575944071.0,2024,08,141904,071,127.038889,37.472727,25.0,001,1722575944001.0,355.8,2.0,2,0,9228,v2x,2024-08-02 05:19:04,서초구
PVDL-IDV1257510510-1722571605-4335,2,IDV1257510510,1722575944024.0,2024,08,141904,024,126.8868829,37.5867543,21.0,001,1722575944006.0,48.987500000000004,0.0,0,1,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257498060-1722546486-29462,2,IDV1257498060,1722575944357.0,2024,08,141904,357,126.91007,37.581501,34.0,001,1722575944005.0,140.225,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257497490-1722572873-3061,2,IDV1257497490,1722575944353.0,2024,08,141904,353,127.024019,37.575932,30.0,001,1722575944009.0,245.675,0.0,7,0,9228,v2x,2024-08-02 05:19:04,동대문구
PVDL-IDV1257497360-1722575634-328,2,IDV1257497360,1722575944442.0,2024,08,141904,442,127.102679,37.613998,38.0,001,1722575944007.0,105.1875,25.0,2,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257497270-1722567250-8684,2,IDV1257497270,1722575944034.0,2024,08,141904,034,127.009668,37.571429,18.0,001,1722575944001.0,77.4375,25.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257497170-1722564584-11350,2,IDV1257497170,1722575944430.0,2024,08,141904,430,127.098394,37.599289,38.0,001,1722575944001.0,71.4875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257496850-1722571046-4886,2,IDV1257496850,1722575944064.0,2024,08,141904,064,126.918312,37.522179,12.0,001,1722575944006.0,232.2375,46.0,7,0,9228,v2x,2024-08-02 05:19:04,영등포구
PVDL-IDV1257496820-1722546015-29925,2,IDV1257496820,1722575944429.0,2024,08,141904,429,127.10402,37.613539,40.0,001,1722575944000.0,126.15,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257496600-1722574242-1692,2,IDV1257496600,1722575944466.0,2024,08,141904,466,126.804829,37.561549,14.0,001,1722575944009.0,5.0875,27.0,2,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257496580-1722568926-7007,2,IDV1257496580,1722575944059.0,2024,08,141904,059,126.963311,37.569543,57.0,001,1722575944007.0,326.225,0.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257496570-1722575220-721,2,IDV1257496570,1722575944378.0,2024,08,141904,378,126.802189,37.575661,12.0,001,1722575944002.0,329.08750000000003,28.0,2,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257496530-1722566021-9913,2,IDV1257496530,1722575944314.0,2024,08,141904,314,126.827173,37.55961,32.0,001,1722575944007.0,282.0625,0.0,0,0,9228,v2x,2024-08-02 05:19:04,강서구
PVDL-IDV1257496410-1722543658-32276,2,IDV1257496410,1722575944359.0,2024,08,141904,359,127.038449,37.639106,39.0,001,1722575944005.0,220.1875,0.0,2,0,9228,v2x,2024-08-02 05:19:04,도봉구
PVDL-IDV1257495910-1722564178-11755,2,IDV1257495910,1722575944384.0,2024,08,141904,384,126.835625,37.512155,51.0,001,1722575944004.0,160.45000000000002,11.0,7,0,9228,v2x,2024-08-02 05:19:04,양천구
PVDL-IDV1257495830-1722575616-317,2,IDV1257495830,1722575944433.0,2024,08,141904,433,127.104356,37.613491,27.0,001,1722575944002.0,360.0,0.0,7,0,9228,v2x,2024-08-02 05:19:04,중랑구
PVDL-IDV1257495810-1722552046-23888,2,IDV1257495810,1722575944088.0,2024,08,141904,088,126.940395,37.55631,43.0,001,1722575944004.0,66.875,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257495450-1722557472-18498,2,IDV1257495450,1722575944364.0,2024,08,141904,364,126.910987,37.60901,15.0,001,1722575944001.0,191.7375,7.0,2,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257495250-1722565967-9967,2,IDV1257495250,1722575944066.0,2024,08,141904,066,127.007725,37.571135,32.0,001,1722575944008.0,268.33750000000003,22.0,2,0,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257493900-1722547495-28441,2,IDV1257493900,1722575944360.0,2024,08,141904,360,126.926334,37.582208,37.0,001,1722575944009.0,319.1875,33.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257493750-1722545369-30573,2,IDV1257493750,1722575944362.0,2024,08,141904,362,126.91982,37.576592,22.0,001,1722575944001.0,37.525,0.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257493600-1722543187-32746,2,IDV1257493600,1722575944369.0,2024,08,141904,369,126.88454,37.592235,25.0,001,1722575944002.0,225.60000000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257493490-1722543283-32650,2,IDV1257493490,1722575944357.0,2024,08,141904,357,126.916989,37.579463,60.0,001,1722575944009.0,305.46250000000003,22.0,1,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257493440-1722563090-12844,2,IDV1257493440,1722575944358.0,2024,08,141904,358,126.92405,37.584385,30.0,001,1722575944002.0,139.26250000000002,0.0,7,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257493340-1722542891-33048,2,IDV1257493340,1722575944359.0,2024,08,141904,359,126.884613,37.592229,23.0,001,1722575944003.0,215.6125,0.0,7,0,9228,v2x,2024-08-02 05:19:04,은평구
PVDL-IDV1257493280-1722542462-33474,2,IDV1257493280,1722575944145.0,2024,08,141904,145,126.9422099,37.5904979,71.0,001,1722575944007.0,326.9875,39.0,2,2,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257493030-1722544039-31906,2,IDV1257493030,1722575944427.0,2024,08,141904,427,126.926796,37.581504,38.0,001,1722575944000.0,142.0875,4.0,2,0,9228,v2x,2024-08-02 05:19:04,서대문구
PVDL-IDV1257491480-1722569619-6315,2,IDV1257491480,1722575944387.0,2024,08,141904,387,126.927397,37.553487,27.0,001,1722575944002.0,255.3,32.0,2,0,9228,v2x,2024-08-02 05:19:04,마포구
PVDL-IDV1257489650-1722544442-31492,2,IDV1257489650,1722575944129.0,2024,08,141904,129,127.02986,37.616528,51.0,001,1722575944004.0,357.0,3.0,1,0,9228,v2x,2024-08-02 05:19:04,강북구
PVDL-IDV1257489060-1722575823-117,2,IDV1257489060,1722575944032.0,2024,08,141904,032,126.9945014,37.5705083,39.0,001,1722575944008.0,90.98750000000001,0.0,1,2,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257488510-1722565918-10052,2,IDV1257488510,1722575944349.0,2024,08,141904,349,127.070613,37.637707,29.0,001,1722575944009.0,348.08750000000003,0.0,7,0,9228,v2x,2024-08-02 05:19:04,노원구
PVDL-IDV1257488490-1722570229-5704,2,IDV1257488490,1722575944085.0,2024,08,141904,085,126.9828261,37.5742968,-1.0,001,1722575944002.0,177.9875,25.0,7,2,9228,v2x,2024-08-02 05:19:04,종로구
PVDL-IDV1257488260-1722545356-30584,2,IDV1257488260,1722575944061.0,2024,08,141904,061,127.025314,37.6044251,46.0,001,1722575944000.0,226.9875,31.0,1,2,9228,v2x,2024-08-02 05:19:04,성북구
PVDL-IDV1257487430-1722573956-1978,2,IDV1257487430,1722575944110.0,2024,08,141904,110,127.069486,37.636765,32.0,001,1722575944000.0,227.425,11.0,1,0,9228,v2x,2024-08-02 05:19:04,노원구
